txn_id,timestamp,src_account,dst_account,amount,txn_type,device_id,ip_id
txn_615a870ad9,2026-05-06T09:55:13.222572,customer_cabfe26d1b,merchant_023afeeaae,334.04,payment,dev_9568f5b4fc,ip_5af9c24096
txn_63dbf2d77d,2026-07-17T07:30:31.765911,customer_c6075c04eb,merchant_6f8eee3724,1183.57,payment,dev_c3608ba499,ip_e8498557b3
txn_5a5ea8a772,2026-05-25T17:59:09.049297,customer_16d142979e,merchant_d8254dfea6,1031.11,payment,dev_307e2505cf,ip_b6aeebc091
txn_d4bd1db500,2026-06-12T20:27:41.409907,customer_6a84c59854,merchant_4b77d1b94d,683.65,payment,dev_adf479eec3,ip_41ac168984
txn_66f482fafc,2026-05-31T01:25:28.028433,customer_4d71b57228,merchant_a34952427f,1330.04,payment,dev_765e27ebff,ip_0eb84151e1
txn_95be4f23f3,2026-06-11T13:03:28.694464,merchant_bb6c951fad,customer_c2b55d81c8,410.76,chargeback,dev_ef8efaf255,ip_ddd6534a1c
txn_55d3bd17ed,2026-05-26T16:06:41.539065,merchant_da0a454260,customer_7698fe97f0,907.17,refund,dev_b0400123ad,ip_bbd6a4cd24
txn_ce0a5e61ad,2026-06-05T03:34:36.138600,customer_f52248faec,merchant_51d06975f4,196.16,payment,dev_840d621276,ip_6d66b80931
txn_d4060ee6c2,2026-07-05T09:01:11.802974,customer_e0abbd449b,merchant_1e8965bbb4,95.73,payment,dev_989ee36379,ip_551732a6c8
txn_898a8e07e2,2026-05-28T13:01:52.405685,customer_3493f319d9,merchant_1a265cc161,533.69,payment,dev_bc8dfc5759,ip_f1d670a26f
txn_3effa4be16,2026-07-23T01:21:40.255949,customer_a758141c5a,merchant_92d2a0597e,1917.39,payment,dev_7b6fee280c,ip_1cf1a6c970
txn_22100d9a3d,2026-06-18T14:02:51.722443,customer_d77c700add,merchant_0b5d8d9c69,194.73,payment,dev_f6fa19adfc,ip_f6c34fd0a1
txn_9eb498877a,2026-06-17T05:55:35.784676,customer_532b8be7ee,merchant_17d903b3fa,155.55,payment,dev_133e912313,ip_e06b5b8139
txn_59b872abb8,2026-06-12T09:31:55.219975,customer_2701862bd3,merchant_7f30175a00,104.43,payment,dev_071f905bd2,ip_29989f2e7b
txn_a95390f190,2026-07-28T02:25:02.809507,customer_59d2e63d9c,merchant_1e805c6145,1015.22,payment,dev_6c5444858b,ip_9fee9c583e
txn_537b150389,2026-06-28T11:11:20.782507,customer_09c80825a6,merchant_853ef13172,376.29,payment,dev_58923e2de7,ip_a837f9ecbf
txn_9b5ac78400,2026-05-31T11:17:56.980911,customer_79ad1bbcea,merchant_5a413195b9,229.52,payment,dev_f3cd4f9263,ip_4c2bfaf826
txn_dd1334e413,2026-06-29T01:12:17.027852,customer_88ed88642a,merchant_40cea7e200,208.76,payment,dev_24902d25eb,ip_51c476cde7
txn_e740d184d3,2026-07-23T12:50:38.949679,customer_5d41f0069e,merchant_028ff704b3,751.77,payment,dev_4c4c9d1971,ip_dd1b06f8d2
txn_b0ac7dee3f,2026-06-09T15:22:59.339202,customer_fb6d904c30,merchant_d797cd53c6,244.66,payment,dev_300a9a9f84,ip_8f45ade5dc
txn_0b43cf7ff5,2026-06-19T10:00:22.114343,merchant_7e7416d2f7,customer_144735354a,557.01,refund,dev_4c703163e4,ip_f28ed09423
txn_4a9faf39b9,2026-07-04T19:16:19.644172,customer_8c25e82ec9,merchant_1900464c28,115.64,payment,dev_4c824602ba,ip_53f26bd775
txn_091af49fdb,2026-05-14T20:42:46.501593,merchant_344ae5032f,merchant_9c7d921504,1974.31,payment,dev_09a601b438,ip_d9e60698eb
txn_276dea5403,2026-05-27T02:18:26.595983,customer_7fc2ad85d7,merchant_d297bc5cb8,126.02,payment,dev_e8e8f92cce,ip_83779e858f
txn_b929054670,2026-05-31T10:43:00.466990,customer_ec1c18a505,merchant_5d52371562,172.9,payment,dev_9bc3647228,ip_14bcec8738
txn_05dd7b1eb4,2026-05-11T08:56:17.372778,customer_ac6ec96ae8,merchant_46cf9b4497,536.33,payment,dev_0395b58991,ip_1cf1a6c970
txn_7ec9707b83,2026-07-04T21:02:30.119671,customer_48cea1bacf,merchant_a509e8ecfd,127.97,payment,dev_6fa9f68c45,ip_81b8a87313
txn_2eaf84dfa0,2026-05-12T06:34:31.919551,customer_7a23eb83e0,merchant_96f8cb5c52,726.37,payment,dev_1ba8227536,ip_609f582788
txn_cc42eab16e,2026-06-16T05:29:53.085891,customer_c5c3755d27,merchant_4bab3e52cc,533.91,payment,dev_966b1c8506,ip_97d70c9fc7
txn_54f52ace80,2026-06-24T19:07:37.043485,customer_a7200dac61,merchant_dea115b177,518.28,payment,dev_0b4bcc5ea2,ip_93eb302e24
txn_c50693ca37,2026-07-08T23:13:27.799200,customer_01cf253cd2,merchant_25161a1ff4,470.47,payment,dev_8ea6966060,ip_6b1000e719
txn_b420689efa,2026-06-14T01:03:06.766642,customer_480bf7b4b4,merchant_90a02b16f1,367.99,payment,dev_5e551cb802,ip_933d9e3b44
txn_64ed28f61d,2026-06-19T03:12:55.173347,customer_e4e2a31a59,merchant_2a0753d027,398.38,payment,dev_c26a91c63d,ip_4e027feeef
txn_60c76b7185,2026-05-12T08:22:49.340007,customer_8e17addeaf,merchant_f1821ccda7,679.26,payment,dev_d8ea657089,ip_4251da2882
txn_b8aae46d2e,2026-07-09T23:39:31.528444,customer_923a23c973,merchant_debc8cd22a,178.07,payment,dev_7e8217102e,ip_eb9d1b8934
txn_ef3cc64993,2026-05-06T12:13:38.593972,customer_3ca73779c4,merchant_44d93abf2e,44.9,payment,dev_6fa9f68c45,ip_555c99d2e3
txn_8bcfac3a92,2026-07-14T17:35:11.411403,customer_f88435f4d9,merchant_dd67ea5c49,225.67,payment,dev_5e2477c524,ip_bec7bd1661
txn_2edec745d2,2026-06-04T17:51:10.127700,customer_918241421f,merchant_24af49b9b5,255.07,payment,dev_3be6120d1c,ip_105b1b4648
txn_e1821dcf56,2026-07-03T21:24:53.649805,customer_a1dc3e34e8,merchant_6fede9cdbb,179.72,payment,dev_044dca2156,ip_07bec8efe5
txn_d5fba5a859,2026-07-29T13:39:33.567207,customer_7fcb3887b2,merchant_2a615c0dbf,142.91,payment,dev_fb995d0cd2,ip_a35ab3d969
txn_3015eaa299,2026-07-10T08:19:39.717895,customer_43fcda5c79,merchant_68ce87b514,703.6,payment,dev_bfada4a7ab,ip_2e4ca63ae8
txn_863d3bc19b,2026-07-08T11:49:00.024985,customer_83559dc96c,merchant_c513d2154c,468.59,payment,dev_ea51297c87,ip_709acd1a58
txn_ce4a6e4825,2026-06-01T12:59:41.495492,customer_9d75952610,merchant_72eb223a0d,798.75,payment,dev_46bf5864cb,ip_d113c3727c
txn_cf9cbedcc6,2026-06-17T14:39:24.036935,customer_365b6c4eca,merchant_0a759fba8d,530.24,payment,dev_391489dd30,ip_b6aeebc091
txn_a5274b2753,2026-06-23T18:47:17.261905,customer_79a1437bee,merchant_76d6a5e212,29.05,payment,dev_2460c24c07,ip_1e0e8829f0
txn_5644cc04a3,2026-07-26T23:07:03.270397,customer_1a8b1a33c7,merchant_44d93abf2e,621.03,payment,dev_42488bc2c4,ip_aec8dd11ce
txn_ce80e6b445,2026-05-18T01:40:08.899248,customer_7af4ffec49,merchant_dc991fd385,301.56,payment,dev_2577cc39a1,ip_c7337a8bfe
txn_2485f5e2da,2026-06-09T10:31:23.400608,customer_d7efc21ccd,merchant_d297bc5cb8,556.91,payment,dev_000ec8226b,ip_646d627722
txn_945777438d,2026-06-17T22:33:28.529105,customer_124ba930b0,merchant_d297bc5cb8,420.28,payment,dev_386997cf11,ip_238ba12cf8
txn_2e2c8f7a5e,2026-07-23T18:40:41.168175,customer_3f30a2152d,merchant_a509e8ecfd,504.58,payment,dev_25ea0fddc4,ip_f32a877384
txn_7c301bb8d9,2026-05-13T11:09:25.679409,customer_f13cf2cc1d,merchant_250cceea1f,14.53,payment,dev_c7ed5c38e3,ip_2e4ca63ae8
txn_403a42d88b,2026-06-22T13:25:31.196932,merchant_24c63dabf1,customer_4c0eaa8b1b,255.8,refund,dev_afb99a00b7,ip_4d2c468d9b
txn_81a6a52945,2026-06-26T01:22:18.979938,customer_6d324d8533,merchant_e97935ae30,2504.62,payment,dev_5204ce1004,ip_91ef4b2bff
txn_b516ca6eb3,2026-05-11T14:53:29.817393,merchant_3c9c1002b7,merchant_4f15750eff,210.6,payment,dev_720338af70,ip_5f3ca915db
txn_a8d8e63796,2026-05-15T07:42:56.993940,customer_4482b9c89d,merchant_a9e65440f4,207.21,payment,dev_c3cf08d549,ip_460ac895b1
txn_97581fd073,2026-07-17T02:31:46.597760,customer_8916bfb548,merchant_160be4fe9a,2029.12,payment,dev_52b956e5a2,ip_91b50100ad
txn_c231a7dad6,2026-05-01T09:46:59.632007,customer_d52333640c,merchant_6e98a2e7b7,278.54,payment,dev_a569797445,ip_940abc7baf
txn_9cbd1745f9,2026-07-19T17:38:29.699771,customer_5eb689f434,merchant_44da52fd7d,356.55,payment,dev_50ae63b55e,ip_158e8da833
txn_318d47a430,2026-05-19T04:05:01.962937,merchant_015ae2a9e7,customer_d601086324,928.22,refund,dev_976db20c15,ip_2857337b10
txn_6b362c75b8,2026-05-05T13:56:50.765507,customer_16c1c60a2a,merchant_3cae68357c,312.6,payment,dev_9745ec2c4f,ip_e12ca75987
txn_101b0283d5,2026-07-06T01:01:41.623591,customer_84aee57399,merchant_b0efe6bd7d,171.57,payment,dev_761762cf59,ip_92b99c9387
txn_8f9bc17861,2026-06-12T22:32:58.304648,customer_5ce1af3ee4,merchant_96f8cb5c52,268.57,payment,dev_e8d2fd8616,ip_b366b58fb5
txn_3c819aeca1,2026-06-25T09:13:39.520752,customer_27ebe6c06b,merchant_e30bddf350,100.3,payment,dev_825baa9086,ip_969037aa4d
txn_b01baa1300,2026-06-14T20:28:38.806956,customer_9b5813b1cd,merchant_13a8b8143c,839.22,payment,dev_25793427b9,ip_f8e2ea4eb0
txn_710b2534ad,2026-05-02T23:16:17.895752,customer_f643e994da,merchant_25dec4508e,226.03,payment,dev_378016b71b,ip_8d3824cc46
txn_c8f33052bc,2026-06-10T14:39:55.510738,customer_5dccdb2f51,merchant_debc8cd22a,436.52,payment,dev_5298714529,ip_68fc5ddbfa
txn_cee08e13ee,2026-05-20T14:35:48.286005,customer_33256e2386,merchant_ed1c7ea31d,196.69,payment,dev_fea2d8a1df,ip_3b5a1c2cfc
txn_b1291e799c,2026-06-18T00:01:56.442959,merchant_e0febe6d4b,customer_a249c8d693,234.04,refund,dev_4cf8c667c3,ip_85f2c2448f
txn_e6d08649c4,2026-05-08T05:10:59.375399,customer_19d210550b,merchant_8d998bbafd,154.16,payment,dev_0d4956fde2,ip_940abc7baf
txn_98345cba69,2026-07-23T08:28:38.470081,customer_dfe1511651,merchant_ac46d47e02,141.16,payment,dev_eeb89fff4e,ip_6e16fc738d
txn_836a5f38a3,2026-07-28T06:42:00.838898,customer_fa158514ad,merchant_26008825c7,232.3,payment,dev_f9759e8ae0,ip_79ec6248a1
txn_060cbf97dc,2026-06-14T19:18:42.165976,customer_824963e0d1,merchant_1c18792c31,668.18,payment,dev_5e5d8a6db5,ip_de46607b2c
txn_297ab3b0d5,2026-06-18T10:26:07.755381,customer_1ac5fafae9,merchant_da0a454260,86.66,payment,dev_59d8dda332,ip_6ababd9c77
txn_95a52008be,2026-07-24T12:10:00.602449,customer_6e7db83b3c,merchant_5a413195b9,465.0,payment,dev_c04b4723d3,ip_2e4ca63ae8
txn_1a97b2f4e6,2026-07-11T18:54:00.264142,customer_1bf5aba1e8,merchant_f65d6a4821,382.52,payment,dev_9e387982b0,ip_4e27236a0c
txn_4591a6b062,2026-05-19T16:21:43.026960,customer_b3e5feb889,merchant_9f98f80760,99.13,payment,dev_dcd9464146,ip_3feb2fc6b9
txn_80253956d5,2026-06-25T05:53:54.895707,customer_b005a2fd0a,merchant_1c18792c31,336.71,payment,dev_eb1f145b69,ip_3df97738e7
txn_d1f924f0f9,2026-06-01T23:40:04.177577,customer_a8b00e97fd,merchant_8bc46c1333,263.42,payment,dev_11ee31c149,ip_27abc4c79f
txn_47e2cda3a4,2026-05-21T16:49:02.946945,customer_488ffcb61c,merchant_486ade3696,258.36,payment,dev_a7a5b84feb,ip_998f7efdb3
txn_7806535a02,2026-06-08T08:46:17.412314,customer_208541f9dc,merchant_65cc380297,1148.66,payment,dev_85eea0328c,ip_7a3879ca7c
txn_cb7cda635b,2026-06-30T12:02:03.223338,customer_75d0a69fdd,merchant_2a0753d027,426.98,payment,dev_198c582233,ip_b2b3a03d5a
txn_2742c9c948,2026-05-07T01:47:51.497874,customer_9bba7258b0,merchant_4ee0c40a7c,495.21,payment,dev_9278060db5,ip_2586a17415
txn_4198f38cd8,2026-06-26T07:04:17.704869,merchant_0a759fba8d,customer_2f838fcd27,34.9,refund,dev_61890f3463,ip_aec2a586b6
txn_6b0fa45f05,2026-07-24T14:21:34.105317,customer_a8489ceefe,merchant_3634d00e63,362.09,payment,dev_9ced5f2ff8,ip_68b963091f
txn_1442f55344,2026-05-04T18:09:56.463141,customer_cf41dbae82,merchant_2bce77b231,128.05,payment,dev_57d6b12ee7,ip_8b560c0cf8
txn_49587b11ed,2026-05-25T20:54:56.978783,customer_bdea34a564,merchant_892535c781,116.83,payment,dev_012a42d234,ip_eccb1dedcd
txn_eb60d2cfcc,2026-06-07T07:26:00.580652,customer_480bf7b4b4,merchant_2c463a4144,445.16,payment,dev_5e551cb802,ip_933d9e3b44
txn_1a109aeb4e,2026-07-10T16:43:30.883436,customer_e6aa879de7,merchant_e6bfedf8d3,330.82,payment,dev_dbf1150abb,ip_a13673b9d1
txn_2c93bc60f9,2026-05-20T05:05:43.816377,customer_32ab19b6f5,merchant_98d2b35a43,4124.39,payment,dev_2c6c4f79d3,ip_e5b1d739ca
txn_1b6eff1dbd,2026-06-19T00:00:01.971953,customer_a3b4b50603,merchant_c93e4800c4,309.69,payment,dev_044dca2156,ip_19c1bd90e4
txn_2e0d3100dd,2026-07-17T03:03:47.986667,customer_b7e16e66cc,merchant_44da52fd7d,1364.02,payment,dev_d4f022955b,ip_717e977499
txn_6dea65dc47,2026-06-22T01:31:29.658145,customer_e8830e4e17,merchant_25dec4508e,494.65,payment,dev_59fdf6b524,ip_98d634224b
txn_c3e6aff9c6,2026-07-06T21:30:51.664612,customer_79a1437bee,merchant_d2a420d1e1,448.41,payment,dev_2460c24c07,ip_aa432b901f
txn_599834a59f,2026-05-24T02:38:25.022021,customer_43b700c7b1,merchant_ab7d121bb0,203.4,payment,dev_11792c0bbd,ip_1764ee5399
txn_4fb62a903a,2026-05-06T12:32:14.271129,customer_fa6f4124c9,merchant_2e1647af61,184.81,payment,dev_92feb02727,ip_12c5271139
txn_7c60a7ddc4,2026-06-01T16:15:40.858280,customer_1e6b4fd1c4,merchant_ad651512db,488.82,payment,dev_c5effc0e25,ip_db8f4dce72
txn_851c9cafae,2026-06-02T10:27:43.165618,customer_700a7c4346,merchant_1759d6bdc9,195.61,payment,dev_38fa077c69,ip_940abc7baf
txn_f182c19229,2026-07-15T19:25:49.441170,customer_f276006280,merchant_dea115b177,695.42,payment,dev_90eebdb7e2,ip_4642588f22
txn_5db94b296c,2026-06-27T10:24:29.524618,customer_8000e428f1,merchant_b9ab72a470,312.74,payment,dev_7e86b0b1a3,ip_c1e73021fd
txn_0917e194aa,2026-05-29T13:03:48.684574,merchant_1edb3557cc,merchant_028ff704b3,147.49,payment,dev_9de0271f70,ip_7f27dec0f3
txn_a5ace4b5d6,2026-05-09T01:17:34.274846,customer_d7f844c12b,merchant_83ff3f8c24,1522.81,payment,dev_847a5f67fc,ip_68b963091f
txn_4404405e71,2026-06-09T02:18:00.054378,customer_13b2d4e736,merchant_926c932d0e,333.84,payment,dev_c187dfd417,ip_de2fa2c684
txn_1ff5bba38e,2026-06-08T15:57:01.159410,customer_6844e29016,merchant_5c0e0ad16a,420.69,payment,dev_8b200f4c66,ip_34accacd87
txn_cee1d4ed84,2026-07-02T23:25:15.559247,customer_34bd33ac53,merchant_856077ba67,202.89,payment,dev_341b1f6e0e,ip_6ababd9c77
txn_afaa2baa99,2026-06-17T09:23:18.038428,customer_35dfd6bfc0,merchant_1e82b251fb,1039.69,payment,dev_03ad9acf79,ip_4dee6c6c46
txn_6b2266dddf,2026-05-09T05:33:40.048743,customer_87329ad7a8,merchant_26008825c7,2244.55,payment,dev_fb46f44324,ip_e5e1636937
txn_dc543666d0,2026-07-14T12:03:51.812133,merchant_e85940cb8e,merchant_b8ff5fc6f0,583.34,payment,dev_4e62766a1d,ip_32dbcafd43
txn_d71f556789,2026-05-04T03:55:10.171777,merchant_c4d8ad7892,customer_62f9a78bb6,188.71,refund,dev_ad67699386,ip_da597cded5
txn_c0d6fd4303,2026-05-16T14:32:44.965951,customer_d0ea3c0800,merchant_5a343d9d01,299.49,payment,dev_611fd8c25f,ip_c7a34df3dd
txn_debac0c3ed,2026-05-09T22:46:49.896540,customer_c127547ae6,merchant_f196143ae3,347.53,payment,dev_80839174fc,ip_a84166bddb
txn_29bf3b71bc,2026-06-28T16:37:16.311317,customer_c2b55d81c8,merchant_b7b88e67e4,357.82,payment,dev_2577cc39a1,ip_69164ef97e
txn_f4016d7d4d,2026-07-01T03:24:14.850047,customer_f7f18caa71,merchant_40cea7e200,887.7,payment,dev_3d270ca6e4,ip_8bff77a67b
txn_0e93e2a493,2026-07-01T17:25:43.839653,customer_94f79f5c22,merchant_90a02b16f1,292.36,payment,dev_d362fb075b,ip_1bc091fbb9
txn_aef20199b6,2026-06-19T04:46:33.501931,customer_641ce8d98d,merchant_469b408b42,185.9,payment,dev_b8f5dadc90,ip_8448132cce
txn_e3d2fe0627,2026-06-12T00:29:26.927579,customer_84aee57399,merchant_bdfba2586c,248.45,payment,dev_761762cf59,ip_92b99c9387
txn_42604b1140,2026-07-22T18:40:12.175238,customer_efe60f9f62,merchant_ad651512db,851.28,payment,dev_b8601811fa,ip_1b927a669a
txn_2a17c4d0a6,2026-07-06T05:39:44.845847,customer_fa937cd308,merchant_fb5b4ece74,1383.87,payment,dev_1a7b39928e,ip_8bdeaeba05
txn_f8d2451b00,2026-06-23T19:18:17.124693,merchant_5a70b9c0b4,merchant_ebc3ad2876,6428.87,refund,dev_ca03058172,ip_d68c2b76f3
txn_b71ee07239,2026-05-14T04:35:23.758316,customer_a8b00e97fd,merchant_274792d45f,523.67,payment,dev_11ee31c149,ip_27abc4c79f
txn_86db5ed0ef,2026-05-10T13:50:36.320052,customer_b86b556964,merchant_7df81a745c,887.26,payment,dev_ba0c784885,ip_3a2c3960f6
txn_1058d4a388,2026-05-21T18:34:51.799164,customer_3c4819e849,merchant_cc11440920,137.8,payment,dev_92feb02727,ip_e985a9c692
txn_273f72215b,2026-06-12T16:57:29.502063,merchant_65071c01c7,customer_3a76e93cb9,1029.49,refund,dev_b0b05c9de9,ip_801df60e2f
txn_9fd6b4fddf,2026-07-10T00:45:06.175909,customer_0e6017469b,merchant_c9d63dba04,377.89,payment,dev_44637ddd54,ip_ff3037f843
txn_0b5696a7ad,2026-07-11T10:44:01.970469,customer_77bcce42d3,merchant_955d0ef58c,436.67,payment,dev_7120d864b9,ip_012f845479
txn_aeaebb8585,2026-07-14T05:49:13.239363,customer_1e392ab362,merchant_7e7416d2f7,1885.85,payment,dev_801aef5be1,ip_3a85490e46
txn_e33f2db05b,2026-05-08T09:15:58.334212,customer_94b7b109e9,merchant_bb6c951fad,750.89,payment,dev_d434884fca,ip_bbeff24a19
txn_1da55d644d,2026-06-09T06:20:06.931113,customer_5b9c235a66,merchant_250cceea1f,985.91,payment,dev_9665f03f76,ip_c21d0bbe47
txn_19a7425ea8,2026-07-05T18:47:18.563964,merchant_1edb3557cc,merchant_cc6fee2e1c,474.14,payment,dev_9ddae9d1b9,ip_e96c17d561
txn_5bc24d5b4d,2026-06-08T01:15:04.351713,customer_128ebf5b68,merchant_92a0b6c958,859.73,payment,dev_bfec0ba31a,ip_9c9264b681
txn_57d4c8d7bf,2026-07-08T21:36:29.010706,customer_748628c234,merchant_d8c9eefdde,404.0,payment,dev_a61b3e3b7e,ip_f8e2ea4eb0
txn_0d8ee9075d,2026-05-10T23:09:33.228238,customer_fbc0b07391,merchant_ac01143fca,4097.56,payment,dev_92d6936575,ip_c94fdbe1fc
txn_184a7864f5,2026-05-09T23:29:09.542025,customer_11e8ba20c2,merchant_9f98f80760,77.17,payment,dev_5709939e5c,ip_a9b4a8f1f5
txn_c1e3da81db,2026-05-04T22:31:01.410050,customer_6daa09e748,merchant_d3e34e9153,4907.06,payment,dev_e102169148,ip_2a73eff5d0
txn_93dd8e7159,2026-06-10T13:42:39.625795,customer_fe7ca10818,merchant_eb11452895,275.17,payment,dev_c397d68f8f,ip_328cde4336
txn_dfc2e201ac,2026-06-10T12:15:44.678098,customer_d60dc3f739,merchant_dc991fd385,872.36,payment,dev_f736979ac8,ip_13a1c3bb88
txn_4768d998f0,2026-05-20T13:16:07.462403,customer_727df71dc6,merchant_e05dad4b44,573.22,payment,dev_f2811991df,ip_7707af4abc
txn_2821a46716,2026-05-04T11:57:10.632657,customer_ea497fddf9,merchant_062a932540,166.67,payment,dev_7110612629,ip_a34ccb4099
txn_ba1e1f247f,2026-07-27T11:13:34.737567,customer_c25636a049,merchant_3ee2e7f298,405.19,payment,dev_9800ae6649,ip_43d8b18165
txn_1b91c64aaf,2026-07-24T17:19:54.950143,customer_ea497fddf9,merchant_24c63dabf1,137.28,payment,dev_7110612629,ip_a34ccb4099
txn_91645dd742,2026-05-10T18:13:56.035017,customer_4519712d7f,merchant_58f628b832,6398.66,payment,dev_592bdda002,ip_43c733a2a0
txn_ed4016fe94,2026-05-05T17:22:53.917569,customer_df5eb6295c,merchant_b8ff5fc6f0,421.31,payment,dev_4a9546fa9b,ip_4a33a5c581
txn_5225ff20f8,2026-06-19T23:38:38.217022,customer_d4f8b7883c,merchant_cc86673f15,297.49,payment,dev_bc8dfc5759,ip_1918688d73
txn_283f5f96a4,2026-05-13T15:37:14.941228,merchant_ed1c7ea31d,customer_803527ae9a,1763.19,chargeback,dev_e1a5debb9a,ip_ca71bdd52b
txn_f7142d405a,2026-05-07T20:06:13.690198,customer_213ac0fbc4,merchant_324238fca7,98.77,payment,dev_601cfb33a4,ip_3c92d8465e
txn_607815ecd2,2026-06-02T00:17:07.630173,customer_b3557acb03,merchant_d5f15c6e58,412.32,payment,dev_7d11934759,ip_e2b92f562e
txn_6120ea2d8d,2026-06-10T19:51:20.640737,customer_6287e018a1,merchant_2e1647af61,2619.96,payment,dev_51d68d67dd,ip_db8f4dce72
txn_d1689cdf20,2026-05-24T09:54:34.908562,customer_35d9b8e23b,merchant_c0c49e7c67,584.93,payment,dev_b3eaadecfe,ip_48723df7c8
txn_1eede8d0bc,2026-07-28T20:58:24.359919,customer_b176c29713,merchant_4c3825cf10,1429.13,payment,dev_6d46dcb8e5,ip_9fee9c583e
txn_33b7cf043e,2026-06-27T08:17:40.988793,customer_959aa00ccc,merchant_92a0b6c958,162.82,payment,dev_1c4d35cfac,ip_f6c34fd0a1
txn_5b6cf99692,2026-05-31T20:45:33.322856,customer_dbb5eb7c58,merchant_379d6889d6,239.7,payment,dev_724a383de5,ip_261f78717e
txn_ee944eb526,2026-07-20T09:54:54.759301,customer_592c2e7613,merchant_fd17259e8e,505.12,payment,dev_755a95952f,ip_5e7b5fdad6
txn_debd6bb2aa,2026-07-03T20:05:03.713141,customer_123381d69a,merchant_661a0a6577,300.57,payment,dev_7b41ade19b,ip_11e276277d
txn_405d50b33a,2026-05-19T08:17:38.897843,customer_61e36b6b06,merchant_3ae8a35653,197.25,payment,dev_1b26873653,ip_4b9521efce
txn_428b3c9686,2026-05-20T21:20:13.918480,customer_abf301e477,merchant_fa2c68084b,225.73,payment,dev_34088eee8d,ip_d083b9cd89
txn_31919de54a,2026-05-17T10:54:47.544723,customer_d7efc21ccd,merchant_0a759fba8d,927.97,payment,dev_000ec8226b,ip_646d627722
txn_286fe7e368,2026-05-21T00:18:55.860331,customer_adc9bd74e9,merchant_c740560691,343.89,payment,dev_8ce8d56c56,ip_ceec577a0e
txn_9f7236da3c,2026-06-29T15:52:41.587104,customer_43fcda5c79,merchant_7faaeacb31,526.48,payment,dev_bfada4a7ab,ip_2e4ca63ae8
txn_9d97d4ef7d,2026-07-28T00:50:59.858009,customer_9a4e93bc1f,merchant_b0b29fd287,109.42,payment,dev_9258e1259d,ip_672333f0dc
txn_74a8772fd3,2026-05-05T11:38:42.411279,customer_f67a6f81bc,merchant_25161a1ff4,62.42,payment,dev_d19ece39b2,ip_225f490991
txn_645b4bc314,2026-05-09T20:55:31.347469,customer_39f9c1714a,merchant_46cf9b4497,182.36,payment,dev_5936bc8e62,ip_908987ead2
txn_77c7ea5548,2026-05-18T09:53:57.557433,merchant_b2eccdbd7e,merchant_bb6c951fad,159.22,payment,dev_77c0a13f13,ip_8aca9bcb9f
txn_399eb9dec8,2026-07-25T02:46:41.689440,customer_05abf09552,merchant_cb7969f12a,1613.18,payment,dev_d521b7faca,ip_283919fd32
txn_37fc806961,2026-06-13T02:10:00.572794,customer_f9f6be610e,merchant_e02f69a9e6,129.94,payment,dev_32acca8b2b,ip_c1efcd1181
txn_cf945479bf,2026-05-25T05:22:16.725707,customer_ea497fddf9,merchant_533b76f79e,595.87,payment,dev_7110612629,ip_a34ccb4099
txn_d7589eca83,2026-07-15T15:17:32.400878,customer_ccdf2c5528,merchant_e05dad4b44,246.85,payment,dev_91e7f79da9,ip_17fd62aed9
txn_cfa5861b9f,2026-06-12T08:11:02.333198,customer_89eb3ba395,merchant_38ac51e48e,104.59,payment,dev_e8e8f92cce,ip_e376c9de2d
txn_b49d25efcb,2026-05-05T05:51:24.106843,customer_f7a7eddec3,merchant_d031106595,169.99,payment,dev_498fcb96a8,ip_af448469ee
txn_0592acc2b5,2026-07-01T11:55:46.466956,customer_7645c9774a,merchant_028ff704b3,291.16,payment,dev_71dcd7fed3,ip_a71b96b62a
txn_44866fa32a,2026-07-25T10:29:10.803479,customer_9d4bc9189b,merchant_2be99ef2a2,492.82,payment,dev_d434884fca,ip_106637b086
txn_7f80b0d430,2026-07-18T03:36:07.505452,customer_0bbe313039,merchant_de2196e214,585.61,payment,dev_094b2a82c7,ip_5c88b46f36
txn_82321d07ef,2026-05-28T16:47:19.342921,customer_0a0cac9fcf,merchant_f196143ae3,490.53,payment,dev_f436b1256a,ip_9e5a8bdbee
txn_6c2ed848cd,2026-05-16T07:39:20.405180,customer_1e364ee7c9,merchant_955d0ef58c,1275.52,payment,dev_08cd9e3019,ip_7db77d601f
txn_58dab92041,2026-05-10T16:04:31.534376,customer_48fbec679b,merchant_3090b40d1d,202.62,payment,dev_5e5d8a6db5,ip_c94fdbe1fc
txn_359e217522,2026-07-24T09:17:38.085828,customer_1948f74824,merchant_80897e31f2,891.81,payment,dev_4e34e43f0d,ip_99d89371b3
txn_f73e8613bb,2026-07-22T09:48:16.879844,customer_1c4c9f4c74,merchant_4ee0c40a7c,607.6,payment,dev_44637ddd54,ip_95d98ae985
txn_142fb66a66,2026-05-11T13:58:02.784332,customer_874d98d78b,merchant_ff7d979eb1,287.74,payment,dev_842958b88b,ip_342dad40fe
txn_dd1cdef82e,2026-06-16T13:18:08.348291,customer_35e121a537,merchant_2e98c6b422,136.35,payment,dev_741473b9c2,ip_2a4569cea9
txn_61ddbc9fc8,2026-05-18T06:27:56.629936,merchant_c6e2221b45,customer_37795bf5e2,847.85,refund,dev_915942bfd6,ip_d821d6429b
txn_e7f8752892,2026-06-17T00:59:43.828589,merchant_d238786ef0,customer_43f346f0e7,486.43,refund,dev_54de02e0ac,ip_e5dd14ee16
